species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-01767	Bifidobacterium sp.	9009	11	63.6363636364	93064	1519.79020979	68.9768633175
OTU-10135	Lactobacillus ruminis	284763	249	100.0	690975	355.252571437	16.1234148669
OTU-01769	Bifidobacterium sp.	82953	76	100.0	47345	84.2513230383	3.82381196832
OTU-01788	Bifidobacterium sp.	13704	16	93.75	5569	59.8928050204	2.7182816411
OTU-20438	Escherichia coli	3069	5	100.0	1148	54.7363962203	2.48425400838
OTU-20408	Enterobacter cloacae	5328	10	80.0	884	24.3988363363	1.10736020553
OTU-20491	Klebsiella pneumoniae	4329	14	78.5714285714	540	18.1462231462	0.82358048211
OTU-04093	Libanicoccus HGM04093	38238	40	100.0	2895	11.1744861133	0.507162762541
OTU-01770	Bifidobacterium sp.	324933	298	97.6510067114	21343	9.70023050906	0.44025252279
OTU-04846	Prevotella HGM04846	9006	14	78.5714285714	392	6.42105263158	0.291424478767
OTU-20493	Klebsiella pneumoniae	11613	19	78.9473684211	401	5.05390510635	0.22937542267
OTU-12236	Coprococcus eutactus	295593	280	98.2142857143	8885	4.41515868102	0.200385418266
OTU-05079	Prevotellamassilia sp.	325293	228	99.5614035088	7953	3.60453498846	0.163594630114
OTU-12863	DTU089 HGM12863	76347	78	87.1794871795	1441	2.75523596212	0.125048531792
OTU-20409	Enterobacter hormaechei	79326	91	63.7362637363	1242	2.30413735723	0.104575069987
OTU-12149	Lachnospiraceae sp.	20577	18	66.6666666667	286	2.04145405064	0.0926529833609
OTU-12087	Butyrivibrio crossotus	314817	292	90.4109589041	3879	1.79768246315	0.0815892198474
OTU-12939	Ruminococcus sp.	28980	44	84.0909090909	355	1.79682539683	0.0815503212244
OTU-08832	Elusimicrobiaceae HGM08832	232224	246	89.4308943089	2722	1.71393998898	0.0777885023817
OTU-19512	Sutterella sp.	290154	274	97.4452554745	3335	1.68780716447	0.0766024437715
OTU-01737	Gardnerella vaginalis	550764	300	98.3333333333	6229	1.66133407412	0.0754009419308
OTU-14006	Acidaminococcus fermentans	37521	38	89.4736842105	417	1.63471122838	0.0741926433247
OTU-12556	Lachnospiraceae sp.	225399	199	89.9497487437	2443	1.58329451329	0.0718590556319
OTU-13255	Ruminococcaceae sp.	290982	285	92.2807017544	2902	1.46971633984	0.0667042216983
OTU-05026	Prevotella copri	402	2	50.0	4	1.46019900498	0.0662722700368
OTU-12115	Fusicatenibacter saccharivorans	52290	50	94.0	509	1.43560910308	0.0651562381719
OTU-12697	Oscillospirales HGM12697	40803	60	65.0	378	1.36387030365	0.061900316841
OTU-10138	Lactobacillus salivarius	335043	298	84.5637583893	2833	1.22966007348	0.0558090809305
OTU-04934	Prevotella sp.	127434	126	73.0158730159	1050	1.21626881366	0.0552013081652
OTU-13389	Ruminococcus sp.	28464	27	85.1851851852	205	1.05417369309	0.0478444947681
OTU-05233	Homeothermaceae sp.	305580	279	82.4372759857	1928	0.929311473264	0.0421775255938
OTU-12039	Blautia sp.	63324	71	63.3802816901	339	0.786921230497	0.0357150334355
OTU-12270	Dorea longicatena	38346	52	67.3076923077	200	0.757601835915	0.0343843498585
OTU-11980	Bacteroides pectinophilus	412965	299	82.6086956522	2118	0.751669027642	0.0341150847305
OTU-12838	DTU089 sp.	9495	12	58.3333333333	47	0.721748288573	0.0327571086653
OTU-13311	Faecalibacterium sp.	37905	43	69.7674418605	178	0.686347447566	0.0311504139019
OTU-13278	Faecalibacterium HGM13278	41202	37	75.6756756757	172	0.618149604388	0.0280552016304
OTU-11569	PeH17 sp.	317958	290	72.7586206897	1304	0.600698834437	0.0272631848337
OTU-13128	ER4 sp.	16134	21	47.619047619	63	0.581009049213	0.0263695485835
OTU-20495	Klebsiella oxytoca	46884	55	54.5454545455	183	0.578448937804	0.0262533559316
OTU-20407	Enterobacter cloacae	97008	124	55.6451612903	367	0.553552284348	0.0251234019081
OTU-04372	Senegalimassilia HGM04372	130707	131	67.9389312977	486	0.546604236957	0.0248080593614
OTU-11397	Clostridia HGM11397	435468	261	78.1609195402	1378	0.464217807049	0.0210688870214
OTU-12876	DTU089 sp.	132603	155	59.3548387097	395	0.430797191617	0.0195520663394
OTU-12034	Blautia sp.	6411	6	66.6666666667	19	0.425518639838	0.0193124951523
OTU-04351	Eggerthellaceae sp.	15378	20	45.0	44	0.425347899597	0.0193047459734
OTU-12850	DTU089 sp.	174831	180	57.2222222222	480	0.403452476963	0.0183110051501
OTU-12170	Lachnospiraceae sp.	173394	146	64.3835616438	467	0.396916848334	0.0180143805504
OTU-04378	Slackia HGM04378	200769	158	70.8860759494	515	0.379734919236	0.0172345653053
OTU-20919	Succinivibrio sp.	89358	103	43.6893203883	234	0.378186620112	0.0171642945427
OTU-12243	Coprococcus comes	16233	16	62.5	40	0.366722109284	0.0166439687824
OTU-12641	Butyricicoccus HGM12641	100359	99	50.5050505051	240	0.352384938072	0.0159932650914
OTU-20414	Enterobacter aerogenes	230433	276	43.115942029	552	0.352332348231	0.0159908782605
OTU-12088	Lachnospiraceae HGM12088	99510	97	54.6391752577	234	0.343593608683	0.0155942637544
OTU-13127	ER4 sp.	102381	109	50.4587155963	230	0.330617985759	0.0150053549938
OTU-12265	Dorea formicigenerans	43668	48	47.9166666667	99	0.32769991756	0.014872916194
OTU-12483	Roseburia intestinalis	17790	23	43.4782608696	40	0.32563237774	0.0147790792877
OTU-13368	Ruminococcus HGM13368	326283	239	64.4351464435	688	0.309501261175	0.0140469559885
OTU-11437	Clostridia HGM11437	32475	32	43.75	67	0.304449576597	0.0138176813462
OTU-12290	Eubacterium sp.	195324	202	50.0	407	0.304156171285	0.0138043649174
OTU-04376	Senegalimassilia sp.	8253	9	44.4444444444	16	0.289106991397	0.0131213461577
OTU-13078	Oscillospiraceae sp.	15303	16	50.0	30	0.286610468536	0.0130080395216
OTU-12239	Coprococcus catus	118251	98	55.1020408163	211	0.262221883959	0.0119011446002
OTU-13412	Ruminococcus bicirculans	95007	99	42.4242424242	169	0.261307061585	0.0118596246737
OTU-05704	Parabacteroides distasonis	353586	283	47.3498233216	607	0.252105569791	0.0114420077962
OTU-13242	Angelakisella HGM13242	40680	51	41.1764705882	69	0.250983284169	0.0113910719885
OTU-12316	Eubacterium HGM12316	214083	181	48.0662983425	366	0.250416894382	0.0113653659465
OTU-08668	Bilophila wadsworthia	53298	52	44.2307692308	90	0.247195016699	0.0112191385164
OTU-13151	NK3B98 HGM13151	56415	50	60.0	90	0.237401400337	0.0107746476039
OTU-12374	KLE1615 sp.	194778	138	55.0724637681	313	0.23512408999	0.0106712900987
OTU-13169	Oscillibacter sp.	5862	7	42.8571428571	9	0.228932105084	0.0103902620372
OTU-12127	Lachnospiraceae sp.	199071	187	40.1069518717	282	0.207749998744	0.00942889562998
OTU-12585	UBA7182 HGM12585	246018	155	52.9032258065	265	0.158817647489	0.00720806272648
OTU-12692	Oscillospirales sp.	469998	297	41.7508417508	474	0.148564461976	0.00674271390983
OTU-11503	Clostridia HGM11503	333543	167	50.2994011976	300	0.132348752635	0.00600675130153
OTU-12140	Lachnospiraceae HGM12140	528576	275	40.3636363636	387	0.107452854462	0.0048768315571
