species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-13071	Oscillospiraceae HGM13071	96066	97	40.206185567	134	0.206285262216	0.00840871305723
OTU-11780	Lachnospirales HGM11780	618204	298	62.7516778523	846	0.201588795931	0.00821727312138
OTU-04682	Bacteroides caccae	4266	5	40.0	6	0.201359587436	0.00820792999889
OTU-11350	Clostridia HGM11350	439536	260	53.8461538462	597	0.198957537039	0.00811001630251
OTU-13621	TANB77 HGM13621	449913	287	46.6898954704	569	0.185522534357	0.00756237135073
OTU-13468	Anaerovoracaceae HGM13468	200994	155	40.6451612903	234	0.172423057405	0.00702840328289
OTU-05088	Barnesiella intestinihominis	353226	286	40.2097902098	406	0.169203286281	0.00689715720551
OTU-11590	Christensenellales HGM11590	486372	299	47.491638796	529	0.160457427648	0.00654065371662
OTU-12586	UBA7182 HGM12586	283134	164	46.9512195122	265	0.137970007134	0.0056240091417
OTU-23467	UBA1784 sp.	398001	208	51.4423076923	359	0.133828809475	0.00545520337024
OTU-12675	Oscillospirales HGM12675	238749	152	40.1315789474	211	0.130961805076	0.00533833696363
OTU-12117	Lachnospiraceae sp.	690468	291	43.9862542955	458	0.0972354982418	0.0039635667372
